valid/O/precision,0.22543421365691174,1
valid/O/precision,0.8893647394718058,1
valid/O/precision,0.9273138234594337,2
valid/O/precision,0.9208898405900547,3
valid/O/precision,0.4581251487033072,4
valid/O/precision,0.46823697359029265,5
valid/O/precision,0.5889840590054722,1
valid/O/precision,0.9739471805852962,1
valid/O/precision,0.854389721627409,2
valid/O/precision,0.8965024982155603,3
valid/O/precision,0.9879847727813467,4
valid/O/precision,0.8993576017130621,5
valid/O/precision,0.69747799191054,1
valid/O/precision,0.9877468474898882,1
valid/O/precision,0.9663335712586248,2
valid/O/precision,0.9091125386628599,3
valid/O/precision,0.9994051867713538,4
valid/O/precision,0.9997620747085415,5
valid/O/precision,0.7792053295265287,1
valid/O/precision,0.9998810373542708,1
valid/O/precision,1.0,2
valid/O/precision,1.0,3
valid/O/precision,0.7255531763026409,4
valid/O/precision,0.07792053295265287,5
valid/O/precision,0.8372591006423983,1
valid/O/precision,0.9978586723768736,1
valid/O/precision,0.861289555079705,2
valid/O/precision,0.999524149417083,3
valid/O/precision,0.9879847727813467,4
valid/O/precision,0.9684748988817511,5
valid/O/precision,0.8850820842255531,1
valid/O/precision,0.9677611230073757,1
valid/O/precision,1.0,2
valid/O/precision,0.9803711634546752,3
valid/O/precision,0.9538424934570545,4
valid/O/precision,0.970378301213419,5
valid/O/precision,0.9124434927432786,1
valid/O/precision,0.9657387580299786,1
valid/O/precision,0.9989293361884368,2
valid/O/precision,0.9900071377587437,3
valid/O/precision,0.9819176778491554,4
valid/O/precision,0.8599809659766833,5
valid/O/precision,0.92945515108256,1
valid/O/precision,0.9645491315726862,1
valid/O/precision,0.9902450630502022,2
valid/O/precision,0.9672852724244587,3
valid/O/precision,0.9953604568165596,4
valid/O/precision,0.9897692124672852,5
valid/O/precision,0.9336188436830836,1
valid/O/precision,0.9417083035926719,1
valid/O/precision,0.996550083273852,2
valid/O/precision,0.9939329050678087,3
valid/O/precision,0.85736378777064,4
valid/O/precision,0.9902450630502022,5
valid/O/recall,0.9470264867566217,1
valid/O/recall,0.8723453908984831,1
valid/O/recall,0.8738789237668162,2
valid/O/recall,0.8711456223272563,3
valid/O/recall,0.8714641321565965,4
valid/O/recall,0.8754448398576512,5
valid/O/recall,0.9461112172749857,1
valid/O/recall,0.8741191543882126,1
valid/O/recall,0.9360093835527173,2
valid/O/recall,0.888050907376856,3
valid/O/recall,0.8676347680735479,4
valid/O/recall,0.9256765029998776,5
valid/O/recall,0.9459503065505002,1
valid/O/recall,0.8676977740620755,1
valid/O/recall,0.8736287373628737,2
valid/O/recall,0.9330891330891331,3
valid/O/recall,0.8690389986552188,4
valid/O/recall,0.8691695108077361,5
valid/O/recall,0.9455752851162119,1
valid/O/recall,0.8694527774904314,1
valid/O/recall,0.8691965670561472,2
valid/O/recall,0.8690168510286365,3
valid/O/recall,0.9664078592932974,4
valid/O/recall,0.9984756097560976,5
valid/O/recall,0.94343163538874,1
valid/O/recall,0.8739320691810794,1
valid/O/recall,0.9661062183079797,2
valid/O/recall,0.8728443798046956,3
valid/O/recall,0.9145468560731197,4
valid/O/recall,0.9494984837881969,5
valid/O/recall,0.9433244579688095,1
valid/O/recall,0.9505725636831035,1
valid/O/recall,0.8690168510286365,2
valid/O/recall,0.9398950729927007,3
valid/O/recall,0.958976199019256,4
valid/O/recall,0.9571696784792302,5
valid/O/recall,0.9442324264434322,1
valid/O/recall,0.957085593020514,1
valid/O/recall,0.8897954858535552,2
valid/O/recall,0.9327505043712172,3
valid/O/recall,0.9391284560245762,4
valid/O/recall,0.9898671778721073,5
valid/O/recall,0.9429157615254646,1
valid/O/recall,0.9648934904200881,1
valid/O/recall,0.9371763116415222,2
valid/O/recall,0.961565752128666,3
valid/O/recall,0.917635446369818,4
valid/O/recall,0.9333632488220777,5
valid/O/recall,0.9421368547418968,1
valid/O/recall,0.9722426922132155,1
valid/O/recall,0.9043506423404944,2
valid/O/recall,0.9240212342402123,3
valid/O/recall,0.995029683832666,4
valid/O/recall,0.9381269018370337,5
valid/O/f1,0.36417795714422985,1
valid/O/f1,0.8807728557964185,1
valid/O/f1,0.8998037631305552,2
valid/O/f1,0.8953273189914411,3
valid/O/f1,0.6005458089668616,4
valid/O/f1,0.6101379631064952,5
valid/O/f1,0.7260063054476135,1
valid/O/f1,0.9213369345037137,1
valid/O/f1,0.893339138006095,2
valid/O/f1,0.8922566895571867,3
valid/O/f1,0.9239069974413172,4
valid/O/f1,0.9123272793097207,5
valid/O/f1,0.8029307039167352,1
valid/O/f1,0.9238386648122392,1
valid/O/f1,0.9176457297785812,2
valid/O/f1,0.9209448059773441,3
valid/O/f1,0.9296740994854202,4
valid/O/f1,0.9299031811894883,5
valid/O/f1,0.8543663992695493,1
valid/O/f1,0.9301167487412162,1
valid/O/f1,0.9300215743762792,2
valid/O/f1,0.9299186901930416,3
valid/O/f1,0.8288373989264116,4
